"You are a brainwashed moron and I can prove it . 1)You believe that
(on 911) some cave dwellers with muskets were able to outsmart the
planets most sophisticated defence system and two planes made 3
buildings (dont forget building 7 like the commission report did)
collapse at free fall speed and dustify everything , leave pools of
molton steel and have a paper passport magically found in the dust .
2) You believe Bill Gates is a good guy who gives millions to charity
( that is peanuts to him and it pails against the billions he is
going to make from his magic vaccine that by the way not only
contains aborted human fetal tissue , toxins , but as a free bonus
this time will contain HYPER GEL with sensors to track and monitor
c/o D.A.R.P.A. ) Here’s a fact : NAUGHTY
BILLY forgot to tell you what the vaccine insert 13 says for every
vaccine :""THIS VACCINE HAS NOT BEEN TESTED FOR CARCINOGENIC
POTENTIAL , MUTAGENIC POTENTIAL AND IMPAIRMENT OF FERTILITY "" In
basic English If you get CANCER , TERMINAL ILLNESS THROUGH GENE
MUTATION OR CANNOT HAVE BABIES as a direct result of Billy's little
vaccine . There is legally nothing you can do .Billy gets his
billions and reduces population double wammy ! You dont think he
wants to ? “The
world today has 6.8 billion people. That's heading up to about nine
billion. Now if we do a really great job on new vaccines, health care
& reproductive health services, we could LOWER that by perhaps 10
or 15 percent.”

― Bill
Gates
Don’t trust me watch the TED TALK . Listen I could go on forever
but here’s the deal :There is a video that has been banned /
deleted  by youtube and vimeo . You need to ask yourself 3 questions
1)
Why
are they so scared people see it if it doesn’t credibly
threaten their narrative?
2)
Am I A PATHETIC SCARED CHILD IN ADULT SKIN who needs to be protected
by big brother and told what I am allowed or not allowed to watch? 3)
Am I a free thinking curious adult open to both sides of the story ?
You can’t turn back now you have a choice BE A RESPONSIBLE  ADULT
OR A PATHETIC SUBSERVIENT  BABY . Be careful now 
one of these choices will lead to regret , tears pain and suffering
of millions the other will help avoid it . You
have been warned Are you really prepared to gamble that
I am not doing God’s work and and that instead  I am just a
“conspiracy nutter”

when
all that was needed was a few minutes of your life ? This
could well be the most important decision of your life.WORD
      watch here the banned london real interview :
https://www.davidicke.com",-0.949,0
This economic crisis in USA and Europe would rise up a new empire: CHINA.,-0.6249,9
They need to build a wall to keep this foreign plague out of their borders and protect American jobs. America First. Jesus instructions Last.,0.3818,0
"USA
Total Deaths
16,267 ! !",0.0,1
This man had 13 cardiac arrests in 16 hours. He must be feeling a bit under the weather by now,-0.34,5
David Icke is RIGHT.,0.0,2
"Trump is right, the situation doesn't seem that bad, especially if you don't work in the health system.",0.431,1
That's worse than the collapse of the Soviet Union.,-0.743,2
Usa abused on many innocent animals that's why this is happening 😆🙏🙏😆😆🙏,-0.2263,4
why aren't these people receiving  hydroxychloroquine with zinc,0.0,0
America First= the most coronavirus cases in the world,0.0,24
All negative comments about America or Trump are from bots with fake YouTube accounts. Tap their icon and see for yourself.,-0.7783,1
"Liberties are being hit and restricted by Chinese communist party, we have to think about it, which is a basis right to human being. Also, all of the media in China are under control of the propaganda department of Chinese communist party, the missions of media are delivering the fake news and distorting the truth to their citizen for brain washing that is the nature of the autocracy and that is reason why they wont post real data to other government for fighting the novel coronavirus. How bad Western governments to deal with this disaster, but, we have to think is that at least number of dearth toll and confirmed case can be believed because they are monitored by journalists, opposition party and citizen.",-0.6295,0
"I WONDER how many people trying to get unemployment this time can qualify ?? I got it a couple times many yrs, ago and there were rules about who qalified , I couldnt just go in and say I lost my job or that I  couldnt get a job .  The employer has to be paying unemployment or something in,on your paycheck or something .",-0.8156,0
"I hope this pandemic will lead to a better, more just America. Start by getting rid of Wall Street Financial Speculation viruses that distort economics and transfer all companies dividends to the employees in equal proportion.",0.5423,15
"Good luck with that, as Trump *The IDIOT KING* and his mob of *CORRUPT REPUBLICAN CRONIES* are more concerned with providing financial aid to Big Business Corporations and the Mega-Rich; than these sociopaths are with the common people.
... ...
All of these American deaths can be laid squarely at the feet of the *IDIOT KING* Donald J Trump; as hr and his *MORON REPUBLICAN CRONIES* was warned multiple times by their Intelligence Agencies, in November - December and January; and yet the *TRUMPTARDS* willfully choose to ignore the pandemic coming.",0.0943,0
17 million lost health insurances in a pandemic ?,-0.3182,18
Trumps corona hoax.,-0.2732,2
America first make America great again,0.6249,7
I am sorry for the millions that have to die of the America Virus.,-0.6369,3
China must pay a price for this mess.,-0.5065,3
"Pandemic or not....

Pulling her hair would be sweet!

She's hot.",0.5093,0
These HealthCare Workers Deserve So Much Praise For The Awesome Work that they are doing! Lots of Love and Respect for them!!!♥️,0.9548,8
"NEWS AND REPORTS SURFACE...!!!
TRUMP'S MULTI TRILLION RESCUE PACKAGE...
WERE ONLY MEANT TO SAVE THE STOCK MARKET...
TO SAVE THE RICH AND ELITES AT THE TOP...WHERE TRUMP IS
THE POOR AND THE DYING ONES...
GO HOME AND GET QUIET...JUST LIKE THOSE IN 2019 !!!

WHEN WILL AMERICANS EVER LEARN THE TRUTH ???
OR ARE THEY...NOT ABLE TO HANDLE THE TRUTH !!!",0.9761,0
"Millions out of work in the UK as well  ! !  I work at a place that builds aircraft service parts for the NHS, RAF, army, navy and other  all the above are using aircraft in the fight against Corona to try and save people yet we all had our hours cut by two days every week from last week ! ! With all the shops and other closed because of the lock down how long before the UK or other run out of money for the NHS and everything else ?? This could take the next 50 years to pay back ??",0.5152,3
unless we have an immunisation either an antidote or we recover from having had covid how can we go back to a normal life .,0.0,6
Didn’t Cuomo get caught hiding medical supplies in a warehouse 🤔,-0.296,2
2nd largest YouTube live stream deleted within minutes on London Real with David Icke interview this virus is not real it's the 5g,0.0,3
Government tells people not to leave their house. Unemployment sky rockets. Capitalism blamed.,-0.7052,5
"Don’t allow the mass hysteria of fear perpetuated daily by the MSM to control you. The virus has a mortality rate of only 1.4%. This year alone there have been 111,000 deaths from the seasonal flu worldwide and over 3.3 MILLION deaths from January 1, 2020 from communicable diseases worldwide. Unbridled fear and hysteria are the enemy - not this virus. 

https://youtu.be/Ch-PtCIj_N4",-0.9545,1
USA about to implode in every way 😬,0.0,32
you only get the support when you register afaik so no wonder there's lines,-0.0429,1
Americans dait like this?,0.3612,0
That's a lot of money.  Why do they seem to have such deep pockets?,0.0,2
Trump not good and we see America is not strong 💪 in the world 🌍 where's seance men 👬,-0.6259,1
"NOT MY FAULT : TRUMP 
MURDERER !!!!",-0.6908,0
"Trump's glorious economy, huh?

And yes, I know what you're about to say. ""It's not Trump's fault that Coronavirus happened."" True, true. But then, he never hesitated to take credit for the great economy he inherited from Obama. So either he takes both the credit and the blame - or he takes neither - in which case, what do you have left of his Presidency? A handful of hyper-Conservative misogynist judges, and a widespread rollback of environmental protections? 

Well yippee-ki-yay.",0.9757,35
great content dude,0.6249,2
Just finished clapping for the NHS :),0.4588,24
"This is horrible!! How is this possible?!?! What kind of a shitty system is this?! Horrible, incompetent, abandonment of it's people, hoarding riches with a handfull of people..... Horrible!",-0.9648,0
Wowww. America being lead by a stubborn president. This is why it still not be over soon in America. Lucky I’m in the UK. It has much better control,0.4588,10
"There are other countries to immigrate and get jobs there such as in Australia, New Zealand, Britain, Wales, Panama, Costa Rica. France can give you french citizenship immediately with good settings in lieu of american citizenships where electronics and computer engineers around the world have been flocking to USA jobs instead of social science alumni of USA.",0.4404,0
God help all these people.,0.5859,0
"Meanwhile we're giving billions to corporations who spent the last 2 years using all spare cash to pump the value of their own stock (and stock commissions for execs) with buybacks. I feel for these people. Those of you short on grocery money, check out Intellihelp group. Those of you with your regular income still,, also check it out so you can buy and send someone groceries. Maybe the govt will eventually get its act together for these people, but in the meantime, they still have to eat.",0.34,1
Bless these peop lewith ahundament,0.4215,1
"Americans have to suffer until they go against their Zionist elites like roothschild,bill gates,soros, Jeff,rockfeller,Clinton,bush",-0.25,0
Worse comes to worse just join the military,-0.6124,1
Lesson: choose an essential career.,0.0,2
I feel Fatima Mairaj alone should get unemployment Benefits as she is cute..,-0.3182,0
"This is a great lesson for young people going forward.  People should live below their means and save at least 10% of their gross income each month.  Make sure you always have at least six months of cash in the bank to pay bills for times, like now, where that saved money can be used to pay bills.",0.875,1
Maybe people will learn to keep 6 months expenses on hand.,0.4939,5
Thank Donald Trump!  What did people think would happen. You knew he couldn’t handle a real crisis for heavens sakes he’s a reality tv show personality. No real intelligence!  Hope everyone pulls through.,0.6688,1
REPUBLICANS WILL DO ANYTHNING TO STOP VOTERS A D STAY IN POWER! WHAT HAPPEN ON WISCONSIN WAS DESPICABLE! THEY ARE LITERALLY KILLING PEOPLE TO STAY IN POWER! FREE ELECTIONS NOW!,-0.6671,2
what a worthless video,-0.4404,1
"A ""Pity Party""!.................. I'll pass. You people don't know what ""Tough Times"" are.",-0.2783,1
they can thank there corrupt fake president trumpbum and his nazi party Republican senators these villains are the people who destroyed are country on purpose.,-0.7579,0
Where the real DC at🥱,0.0,1
"Poor people already know how to live on next to nothing.
I feel sorry for the guy who made $1000 & has $950 credit card bills. 
His boss can turn off his paycheck, but the bills don't stop.",0.2944,1
meanwhile sweden shows the world what should have been done.,0.0,1
If it is like this now then the plagues in the past must have been hell on earth to experience and survive. Today we had loads of warnings. We ignored these warnings and prevaricated claiming economic meltdown of the 'global economy' (of fiat currency's ffs).....just sayin',-0.8316,0
To me the future is very certain the governments want all the money to themselves and we are fucked when people are fed up of going hungry and losing their businesses and houses we will see worldwide anger,-0.8405,0
great.....God heard my prayer,0.0,1
Thanks Donald!,0.4926,2
Landlords should not be charging people rent during this if they have lost their job because of the coronavirus,-0.3182,1
cool video I loved it,0.7351,0
cool video dude,0.3182,0
"Don't lose your lives, most important!",0.5637,3
Plenty o jobs stocking groceries or working at Amazon.....,0.0,0
"*Bernie was advocating for $2,000 monthly payments until this was over. I think everyone featured would've benefitted greatly from such a policy*",0.4019,8
"When they said ""One man can't change the world""
They didn't know about that dude that ate an undercooked bat.",0.0,1
"Sound off Across America
April 20 at 7 pm e s t 
Fire one shot into the ground or use air horn
We are not Alone
United We Stand Divided We Fall",-0.4574,1
Guys.  Look for a new job.,0.0,0
Guys.  Look for a new job.,0.0,1
The Washington Post is trash.,0.0,1
MAX benefit is 450 and you need a fairly good base income to get that. Many of these people are minimum wage workers and will basically be living off of the 600. Even that wont last forever. Its going to suck for them when that ends and they still dont have a job,0.4588,0
"no money, bye.",-0.296,0
nice video bro,0.4215,0
Did the self employed pay into it?,-0.1027,0
The unemployment department is one of the biggest corrupt state-run organizations out there they take all the money and when you need it they deny you or disqualify you. Only a rare few have received any money and absolutely none have received an additional 600 as they claim they will give out,-0.6486,3
"And these people will get A LOT OF MONEY!  Federal gives $600 a week.  On top of state unemployment benefit of $450.  Average each week is $1000.  It doesn’t matter if you make less or more, you will get $600 a week from the federal!  One month, their unemployment benefit is more than $4000!  That is madness.  It’s unemployment benefit on steroids from federal!",-0.4344,0
"Ireland, Sweden and the Netherlands to. it's part of their social system. what Bernie Sanders wanted for America.",0.0,1
"Now i am not going to defend the entire system we have in place here... but Kurzarbeit has proven immensly helpful to both companys and workers in that they are able to keep their jobs instead of being unemployed... also takes the pressure of the government... now i dont think we will suffer as badly as in the last crisis since i think a lot of germans have the mindset to actively support our economy so that this crisis wont hit as hard... under normal corcumstances we would now go into saving mode and try to save a much money as we can instead of buying things to help companys.....we are ordering more food from local restaurant in my family, we ordered popcorn from the local cinema to give them the ability to earn money... bought some fresh food from restaurants that had to close, and didnt ask for a refund for a ticket to a comedy show in our city.... small things, but its something",0.296,3
"Thanks to short work (Kurzarbeit) I was able to keep my job through the 2009 crisis. We came out of it very quickly, and all 30 jobs in my firm were saved. With this crisis, I am on Kurzarbeit again, and I have no doubt whatsoever that we will rise from this crisis just as quickly again. Americans indeed should take a closer look at some EU countries, and how they handle healthcare (!!!) and employment. Of course it takes a big chunk out of our monthly paychecks... but no German needs to worry about the COST of their Covid-19 treatment. In the US? Deary me.",-0.8698,6
"So are the the rumors of Germany not helping EU members like Italy, Spain and France and hording resources incorrect?",0.1561,0
"Countries like Germany have a bunch of worker protections in place, plus programs for economic downturns, in order to keep them in the job. Now they have also added help for small businesses and free-lancers. 

In addition, there is a lot of practical thinking going on in Germany, too. Ie a lot of the McDonalds staff has been borrowed to Aldi, to help out.",0.7845,12
cool video I loved it,0.7351,4
amazing video keep it up,0.5859,0
"I have been trying to file for unemployment for a week now. First I went to the office, it was closed. Then I have tried several times to apply on line but I can't get to the point of a confirmation number. The website keeps telling me to call a number. I keep trying to call the number and get busy signal or if I do get through, it just tells me to apply on line. Its a vicious circle and I've even tried calling at 2 a.m.! I can't even get through to apply! I'm open for suggestions.",-0.5321,0
"I guess I didn't qualify bc I just started working in December? My current base period ended in September and that's the wages they go off apparently? I thought all workers who were affected by this virus would qualify? And I can't call them and ask them questions, so Idk what to do",-0.46,2
this is a lie you cannot even get on the website i went throught the process twice and before it let me complete the form it kick me out of the aplication process and i had to log back in,0.0,0
"The site works at certain times. It gives errors that should be able to be resolved online. Yet it is making me call a number that has a message that they cannot answer. Then after entering my info again it gives me another number, I call it and its Busy. This is the State of Texas by the way. They know they have millions of people living here and they were aware of the situation and decided to not do anything to fix it. How does a State owned website not work well while many others such as netflix and even youtube do. SMH",-0.4305,3
"*i have not been able to go to my regular job since the corona epidemic shut down but i needed to make money while i stay at home, i was introduced to a WORK FROM HOME job which pays me more than $ 200 weekly, you can contact them if you interested +1 2 0 5 8 3 2 3 8 5 2*",0.5499,1
How about in Alaska? Unemployement Benefits because Covid 19😢,0.3818,2
I tried to apply but it said I didn’t make enough $$$ to make a claim I made almost 10k last year cause I only worked aug-dec,0.0,0
How long does it take to them to accept a claim ? Mine is still pending,0.3818,0
Thought Texas didn’t want to be a part of the union?...now you want help,0.5106,2
How can you get unemployment if you dont have access to a computer?,-0.4404,2
So 500 and plus the 600,0.0,0
What’s the point of this video when nobody can even file for unemployment right now?,-0.4404,13
cool video keep it up dude,0.3182,4
2020(G) “Respect and dignity.”  Furthermore:,0.0,0
This is how the Almighty Creator shows us that He is the one who gave us jobs so we could enjoy His provisions and have a roof over our heads. But when we become unappreciative of His blessings and turn away from Him He takes them all away from us with a plague COVID-19 then we become completely paralyzed as the consequence of our wickedness. The Almighty is the only one who can take away this disaster from us. Also make sure get out of those so called places of worship where those illiterate religious leaders misled us and made us idolize and worship dead saints. And do not let media rape your heart and soul because media forbidden people to use the name of our Creator.,0.0841,0
Good job Donald trump,0.4404,0
Make America great again.,0.6249,0
20 million,0.0,0
Why is this a surprise??   We are told to stay home.,0.4088,0
So many of us can't file cause the systems are busy,0.0,0
A painfully bleak scenario.,-0.5267,0
"Wuhan pneumonia directly caused this grim jobless pandemic, but the fundamental explanation is same as Trump's win in 2016.",0.5442,0
Europe was against hijab of muslim women. Now whole world is going beyond hijab. Allah is the best planner.,0.6369,1
"1. arrests of the deep staters? 2. arrests of patriots/citizens & gun confiscation (FEMA covid camps)? 3. a little of both 1.& 2. ? i'm guessing #3 . war? battle? lockdown? we're their enemy
it's not democrat/republican - we are all going into these FEMA camps & having guns conf., it's our lives, our freedom , our families . Oct. 18, 2019 Event 201 b.gates, who, cdc, PLANNED",-0.932,0
"In 2014 there were 11 cases of Ebola in the united States and 2 deaths and Mr Trump demanded that President Obama resign immediately. As of today, Covid-19 cases are now 215,362 and 5,113 Deaths (more than 9-11)  in the United States and Trumps ego and incompetence compels Trump to insist he is doing a great job. When he said he could shoot someone on 5th Ave and get away with it, who knew he meant every 5th Ave across the country. I would guess the families and friends of the deceased and the 10 million unemployed will vote for anyone but Trump. Shouldn't Trump be held to Trumps standard?! And I'm glad trump supports still think this is all fake- its another way to lower princess trump votes in November",0.4574,0
⛑️⛑️⛑️,0.0,0
"Courtesy of China govt lovers like Biden & Bloomberg..., Apple, Googles???  Think my next phone wont be Apple unless they come out of China!",0.8493,0
"Hijab strikes back in France !!!???
Thank you corona. Well done.",0.5448,1
Not 10 million but 6648000 claims,0.0,0
amazing content,0.5859,0
The mental hospital had to send the most dangerus mental patients home. Becuse there isn't enough beds in the hospital cus there patents have the virus.. so now they are out in public and do not approach them. One woman stabbed a 7yr old as soon she was let out what is Boris doing about this.,-0.4404,1
USA did regime change in HK but failed. Huawei and trade wars also failed. Come on PRC you dont have to be so vindictive. Your retaliation has gone too far.,-0.9413,1
"Histre his no wrog ding i woder how i   
Like my salve o God when the babylo system are you ging to give them??i prant my con but se my peopel froling  romes let talke about doing i wonder.",0.264,0
"USA: Let's F-china in 2019 - HK riots with many US flags.
PRC: We have already planned our retaliation coming to the USA 2020.",-0.5106,1
I suppose this is China's way of avenging HK covert operation 2019.,0.0,2
"The time has come to say fair's fair
To pay the rent, to pay our share
The time has come, a fact's a fact
It belongs to them, let's give it back

How can we dance when our earth is turning?
How do we sleep while our beds are burning?
How can we dance when our earth is turning?
How do we sleep while our beds are burning?",0.5661,0
😢,0.0,0
🐼 🦠,0.0,0
🐼 🦠,0.0,0
